category_name,category_created_by,category_created_date,project_created_by,project_created_date,project_description,project_end_date,project_start_date,project_story_name,epic_created_by,epic_created_date,epic_description,epic_end_date,epic_epic_name,epic_start_date,story_closed_by,story_created_by,story_created_date,story_description,story_end_date,story_start_date,story_STATUS,story_task_name,story_updated_date,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:08,,2015-07-14 00:00:00,2015-05-25 10:46:52,Crayon Branding - the next phase,Aarti Ramakrishnan,2015-04-24 17:16:59,,2015-07-14 00:00:00,"Create new, relevant infographics/ video content",2015-06-30 00:00:00,,Aarti Ramakrishnan,2015-06-30 03:50:01,with whiteboard animation?,2015-07-14 00:00:00,2015-06-30 00:00:00,0,Brand architecture video,2015-06-30 03:50:53,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:08,,2015-07-14 00:00:00,2015-05-25 10:46:52,Crayon Branding - the next phase,Aarti Ramakrishnan,2015-04-24 17:17:05,,2015-07-02 00:00:00,Release Brand Architecture,2015-05-25 10:46:52,Mridula Pai,Mridula Pai,2015-04-24 17:20:43,,,2015-05-25 10:46:52,4,Release brand architecture document inetrnally and externally,2015-05-25 10:46:52,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:08,,2015-07-14 00:00:00,2015-05-25 10:46:52,Crayon Branding - the next phase,Aarti Ramakrishnan,2015-04-24 17:17:05,,2015-07-02 00:00:00,Release Brand Architecture,2015-05-25 10:46:52,,Aarti Ramakrishnan,2015-06-30 03:48:23,,2015-07-02 00:00:00,2015-06-30 00:00:00,0,Get it printed,2015-06-30 03:49:04,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:08,,2015-07-14 00:00:00,2015-05-25 10:46:52,Crayon Branding - the next phase,Aarti Ramakrishnan,2015-04-24 17:17:09,,,Product Branding,,,Mridula Pai,2015-04-24 17:20:51,,,,0,Roll out plan for alpha/beta launches (T-2 months) ,2015-06-30 03:53:05,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:14,,2015-06-30 00:00:00,2015-04-01 00:00:00,Increase Crayon's visibility,Aarti Ramakrishnan,2015-04-24 17:17:23,,2015-06-30 00:00:00,Social Media penetration,2015-04-01 00:00:00,Aarti Ramakrishnan,Baiju NT,2015-04-24 17:25:01,,,2015-06-30 03:54:24,3,Increasing FB following to 4K,2015-06-30 04:00:54,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:14,,2015-06-30 00:00:00,2015-04-01 00:00:00,Increase Crayon's visibility,Aarti Ramakrishnan,2015-04-24 17:17:23,,2015-06-30 00:00:00,Social Media penetration,2015-04-01 00:00:00,Aarti Ramakrishnan,Baiju NT,2015-04-24 17:25:08,,2015-06-30 00:00:00,2015-04-01 00:00:00,3,"Increasing Twitter following to 1.5K relevant prospects, influencers",2015-06-30 04:00:59,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:14,,2015-06-30 00:00:00,2015-04-01 00:00:00,Increase Crayon's visibility,Aarti Ramakrishnan,2015-04-24 17:17:23,,2015-06-30 00:00:00,Social Media penetration,2015-04-01 00:00:00,Aarti Ramakrishnan,Baiju NT,2015-04-24 17:25:13,,,2015-06-30 03:54:22,3,Increasing our Linkedin followers to 3K,2015-06-30 04:01:02,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:14,,2015-06-30 00:00:00,2015-04-01 00:00:00,Increase Crayon's visibility,Aarti Ramakrishnan,2015-04-24 17:17:26,,,Expanding targetting to new markets,,,Nidhish Alex,2015-04-24 17:25:21,,,,0,Increasing the share of influencers with more global influencers/groups,2015-04-24 17:38:07,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:14,,2015-06-30 00:00:00,2015-04-01 00:00:00,Increase Crayon's visibility,Aarti Ramakrishnan,2015-04-24 17:17:26,,,Expanding targetting to new markets,,Aarti Ramakrishnan,Nidhish Alex,2015-04-24 17:25:25,,,2015-06-30 04:01:12,2,Expanding our social media paid promotions to include the new markets with differential bidding for high cost markets.,2015-06-30 04:01:12,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:14,,2015-06-30 00:00:00,2015-04-01 00:00:00,Increase Crayon's visibility,Aarti Ramakrishnan,2015-04-24 17:17:30,,2015-06-30 00:00:00,PR activities,2015-04-01 00:00:00,Mridula Pai,Mridula Pai,2015-04-24 17:25:36,12 articles in the quarter,2015-06-30 04:05:39,2015-04-01 00:00:00,5,India PR - authored articles to continue,2015-06-30 04:05:39,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:20,,2015-06-30 00:00:00,2015-04-01 00:00:00,Drive digital sales,Aarti Ramakrishnan,2015-04-24 17:17:43,"- Database of all prospects\
- CRM System\
- More Content Marketing material\
- Steady pipeline from Inside Sales: X prospects per month",2015-06-30 00:00:00,Expand Integrated Demand Engine to build,2015-04-01 00:00:00,Aarti Ramakrishnan,Nidhish Alex,2015-04-24 17:27:51,,2015-06-30 04:03:28,2015-04-01 00:00:00,5,"Creating the process automation roadmap for the marketing, inside sales, BD & sales functions.",2015-06-30 04:03:28,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:20,,2015-06-30 00:00:00,2015-04-01 00:00:00,Drive digital sales,Aarti Ramakrishnan,2015-04-24 17:17:43,"- Database of all prospects\
- CRM System\
- More Content Marketing material\
- Steady pipeline from Inside Sales: X prospects per month",2015-06-30 00:00:00,Expand Integrated Demand Engine to build,2015-04-01 00:00:00,Aarti Ramakrishnan,Nidhish Alex,2015-04-24 17:27:59,,2015-06-30 04:03:29,2015-06-30 04:03:29,5,Identifying the right tools to automate the primary processes and bridging the gap with efficient triggers for cross communication between processes,2015-06-30 04:03:29,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:20,,2015-06-30 00:00:00,2015-04-01 00:00:00,Drive digital sales,Aarti Ramakrishnan,2015-04-24 17:17:43,"- Database of all prospects\
- CRM System\
- More Content Marketing material\
- Steady pipeline from Inside Sales: X prospects per month",2015-06-30 00:00:00,Expand Integrated Demand Engine to build,2015-04-01 00:00:00,,Nidhish Alex,2015-04-24 17:28:07,,,,0,"Integrating email, social, CRM & marketing automation in a common platform.",2015-04-24 17:39:03,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:20,,2015-06-30 00:00:00,2015-04-01 00:00:00,Drive digital sales,Aarti Ramakrishnan,2015-04-24 17:17:43,"- Database of all prospects\
- CRM System\
- More Content Marketing material\
- Steady pipeline from Inside Sales: X prospects per month",2015-06-30 00:00:00,Expand Integrated Demand Engine to build,2015-04-01 00:00:00,,Nidhish Alex,2015-04-24 17:28:11,,,,0,"Identifying the relevent sources of content like partner resources, inhouse material like decks, slack discussions.",2015-04-24 17:39:11,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:20,,2015-06-30 00:00:00,2015-04-01 00:00:00,Drive digital sales,Aarti Ramakrishnan,2015-04-24 17:17:43,"- Database of all prospects\
- CRM System\
- More Content Marketing material\
- Steady pipeline from Inside Sales: X prospects per month",2015-06-30 00:00:00,Expand Integrated Demand Engine to build,2015-04-01 00:00:00,,Nidhish Alex,2015-04-24 17:28:17,,,,0,Optimizing & reusing the existing content to suit the new needs & for new channels.,2015-04-24 17:39:20,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:20,,2015-06-30 00:00:00,2015-04-01 00:00:00,Drive digital sales,Aarti Ramakrishnan,2015-04-24 17:17:43,"- Database of all prospects\
- CRM System\
- More Content Marketing material\
- Steady pipeline from Inside Sales: X prospects per month",2015-06-30 00:00:00,Expand Integrated Demand Engine to build,2015-04-01 00:00:00,,Nidhish Alex,2015-04-24 17:28:23,,,,0,"Bringing in new content resources like freelancers, partner agencies & external bloggers",2015-04-24 17:39:29,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:20,,2015-06-30 00:00:00,2015-04-01 00:00:00,Drive digital sales,Aarti Ramakrishnan,2015-04-24 17:17:43,"- Database of all prospects\
- CRM System\
- More Content Marketing material\
- Steady pipeline from Inside Sales: X prospects per month",2015-06-30 00:00:00,Expand Integrated Demand Engine to build,2015-04-01 00:00:00,,Nidhish Alex,2015-04-24 17:28:27,,,,0,Optimizing the email messages,2015-04-24 17:39:35,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:25,,2015-07-01 09:42:00,2015-05-08 00:00:00,Scale BDMS ,Aarti Ramakrishnan,2015-04-24 17:18:06,,2015-07-01 09:42:00,Relaunch BDMS V3,2015-05-08 00:00:00,Baiju NT,Baiju NT,2015-04-24 17:29:16,,2015-07-01 09:42:00,2015-05-08 09:35:54,5,Complete design and implementation of BDMS V3 by April 28,2015-07-01 09:42:00,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:25,,2015-07-01 09:42:00,2015-05-08 00:00:00,Scale BDMS ,Aarti Ramakrishnan,2015-04-24 17:18:06,,2015-07-01 09:42:00,Relaunch BDMS V3,2015-05-08 00:00:00,Baiju NT,Baiju NT,2015-04-24 17:29:21,,2015-06-30 00:00:00,2015-05-08 00:00:00,5,Finalize BDMS logo,2015-07-01 09:42:38,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:25,,2015-07-01 09:42:00,2015-05-08 00:00:00,Scale BDMS ,Aarti Ramakrishnan,2015-04-24 17:18:11,,,"Increase reach of BDMS to  30,000 visitors per month",,Baiju NT,Baiju NT,2015-04-24 17:29:28,,2015-07-01 09:42:50,2015-05-08 09:35:23,5,Accelarate social media promotions,2015-07-01 09:42:50,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:25,,2015-07-01 09:42:00,2015-05-08 00:00:00,Scale BDMS ,Aarti Ramakrishnan,2015-04-24 17:18:15,,,X leads passed on to Inside Sales team,,Baiju NT,Baiju NT,2015-04-24 17:29:38,,,2015-05-08 09:36:49,2,Check with event partners if we can get their attendees list,2015-06-30 09:35:38,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:25,,2015-07-01 09:42:00,2015-05-08 00:00:00,Scale BDMS ,Aarti Ramakrishnan,2015-04-24 17:18:19,,,More partnerships,,Priyanshu Mishra,Baiju NT,2015-04-24 17:29:48,,2015-05-06 10:08:40,2015-05-06 10:08:36,0,More partnerships with relevent events,2015-05-06 10:09:54,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:25,,2015-07-01 09:42:00,2015-05-08 00:00:00,Scale BDMS ,Aarti Ramakrishnan,2015-04-24 17:18:24,,,Aggressive Content Generation,,Baiju NT,Baiju NT,2015-04-24 17:29:54,,2015-06-29 12:51:45,2015-05-08 09:37:05,4,Hire a fulltime resource for content,2015-06-29 12:56:33,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:25,,2015-07-01 09:42:00,2015-05-08 00:00:00,Scale BDMS ,Aarti Ramakrishnan,2015-04-24 17:18:24,,,Aggressive Content Generation,,,Baiju NT,2015-04-24 17:30:03,,,,0,Content generation through event partners,2015-04-24 17:40:45,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:25,,2015-07-01 09:42:00,2015-05-08 00:00:00,Scale BDMS ,Aarti Ramakrishnan,2015-04-24 17:18:24,,,Aggressive Content Generation,,Baiju NT,Baiju NT,2015-04-24 17:30:08,,,2015-05-08 09:37:17,3,Tie ups with PR agencies to generate content. Get a list of PR in India and the US and do an email blast.,2015-05-25 10:45:28,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:29,,,,Generate business through Events,Aarti Ramakrishnan,2015-04-24 17:18:34,,,Participate in events across the globe to improve visibility of Crayon brand name and generate business.,,Aarti Ramakrishnan,Mridula Pai,2015-04-24 17:31:02,,2015-06-30 04:09:58,2015-06-30 04:09:58,5,Events calendar for the quarter,2015-06-30 04:09:58,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:29,,,,Generate business through Events,Aarti Ramakrishnan,2015-04-24 17:18:34,,,Participate in events across the globe to improve visibility of Crayon brand name and generate business.,,Aarti Ramakrishnan,Mridula Pai,2015-04-24 17:31:09,,2015-05-07 18:11:39,2015-05-07 18:11:34,5,InnovFest prep,2015-05-07 18:11:39,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:29,,,,Generate business through Events,Aarti Ramakrishnan,2015-04-24 17:18:34,,,Participate in events across the globe to improve visibility of Crayon brand name and generate business.,,Mridula Pai,Mridula Pai,2015-04-24 17:31:13,,,2015-06-30 04:17:36,3,Applications for Skift and Finnovate Fall,2015-06-30 04:17:36,
Marketing,Ha G,2014-06-16 07:00:00,Aarti Ramakrishnan,2015-04-24 17:16:35,,,,Engage Analysts,Aarti Ramakrishnan,2015-04-24 17:18:43,,,Access to most relevant research material,,,Meghana Jagadish Upasani,2015-04-24 17:31:28,,,,0,Actively use Gartner portal for solutioning/ market / competition research,2015-04-24 17:41:49,
Partnerships,Ha G,2014-06-16 07:00:00,Vikram Rao,2015-04-23 18:26:22,,,,Establish Partnership Model for Maya & Yoda (Pull not Push models),Vikram Rao,2015-04-23 18:26:33,,,Define types of partnerships benefiting existing products.,,,,,,,,,,,
Partnerships,Ha G,2014-06-16 07:00:00,Vikram Rao,2015-04-23 18:26:22,,,,Establish Partnership Model for Maya & Yoda (Pull not Push models),Vikram Rao,2015-04-23 18:26:39,,,"Prioritize, create goals, measurement & identify owners within organization for each channel/ partner",,,,,,,,,,,
Partnerships,Ha G,2014-06-16 07:00:00,Vikram Rao,2015-04-23 18:26:22,,,,Establish Partnership Model for Maya & Yoda (Pull not Push models),Vikram Rao,2015-04-23 18:26:43,,,Quarterly objectives for 2015 & 3 year aspirational roadmap creation,,,,,,,,,,,
Partnerships,Ha G,2014-06-16 07:00:00,Vikram Rao,2015-04-23 18:26:22,,,,Establish Partnership Model for Maya & Yoda (Pull not Push models),Vikram Rao,2015-04-23 18:26:48,,,"Dependency & standardization roadmap for marketing, solutioning & product (only if required)",,,,,,,,,,,
Partnerships,Ha G,2014-06-16 07:00:00,Vikram Rao,2015-04-23 18:26:22,,,,Establish Partnership Model for Maya & Yoda (Pull not Push models),Vikram Rao,2015-04-23 18:26:54,,,Identify virtual team to be part of Partnership Mission,,,,,,,,,,,
Partnerships,Ha G,2014-06-16 07:00:00,Vikram Rao,2015-04-23 18:26:26,,,,Data Parternship Actions (Mode is covered in Story 1 above),Vikram Rao,2015-04-23 18:27:06,,,Close Data purchasecontracts with atleast 2 data aggregators,,,,,,,,,,,
Partnerships,Ha G,2014-06-16 07:00:00,Vikram Rao,2015-04-23 18:26:26,,,,Data Parternship Actions (Mode is covered in Story 1 above),Vikram Rao,2015-04-23 18:27:14,,,"Identify & secure 2 more data partnerships with data vendors critical to product roadmap (e.g. external cookie data for Enzo, torrent data for media cross category afffinities for Telco)",,,,,,,,,,,
Operations,Ha G,2014-06-16 07:00:00,Raghuram Muthukrishnan,2015-04-23 18:31:45,,2015-06-30 00:00:00,2015-05-05 00:00:00,Security,Raghuram Muthukrishnan,2015-04-23 18:32:11,,,Implement and monitor all processes to maintain continued compliance with ISO270001 certification,,Raghuram Muthukrishnan,Raghuram Muthukrishnan,2015-04-23 18:34:17,https://docs.google.com/a/crayondata.com/spreadsheets/d/1ZOCqFkjzZzNjBo_Nk-vG4aohNxo6-40Zb0MWalzuZ2A/edit#gid=1681203976,,,3,Detailed Project plan can be found here,2015-05-21 05:19:44,
Operations,Ha G,2014-06-16 07:00:00,Raghuram Muthukrishnan,2015-04-23 18:31:45,,2015-06-30 00:00:00,2015-05-05 00:00:00,Security,Raghuram Muthukrishnan,2015-04-23 18:32:17,,2015-06-30 00:00:00,Ensure compliance to Data Crawling global standards and adherence to global legal policies,2015-05-05 00:00:00,Raghuram Muthukrishnan,Raghuram Muthukrishnan,2015-04-23 18:35:19,,2015-05-05 00:00:00,2015-05-05 00:00:00,5,Complete crawling strategy document and circulate,2015-05-21 05:20:10,
Operations,Ha G,2014-06-16 07:00:00,Raghuram Muthukrishnan,2015-04-23 18:31:45,,2015-06-30 00:00:00,2015-05-05 00:00:00,Security,Raghuram Muthukrishnan,2015-04-23 18:32:17,,2015-06-30 00:00:00,Ensure compliance to Data Crawling global standards and adherence to global legal policies,2015-05-05 00:00:00,Raghuram Muthukrishnan,Raghuram Muthukrishnan,2015-04-23 18:35:23,"The committee shall include IVK (CTO),  Vivek( Board member and Engg process owner), Raghu ( Board member and COO) and one external member, Sriram ( LinkedIN and Tech advisor to Crayon). As Raghu sends out all the board meeting communications, he is requested to send the periodic update and invite to Sriram for updating the board on the status, progress and issues on data security and information management. In other words, IVK in the role of CTO as an internal stakeholder and Sriram as an external stakeholder will oversee this critical area with Raghu owning the operational side of the work.",2015-06-30 00:00:00,2015-05-05 00:00:00,2,Create Data Collection Committee reporting to Crayon Board,2015-05-25 10:24:10,
Operations,Ha G,2014-06-16 07:00:00,Raghuram Muthukrishnan,2015-04-23 18:31:45,,2015-06-30 00:00:00,2015-05-05 00:00:00,Security,Raghuram Muthukrishnan,2015-04-23 18:32:17,,2015-06-30 00:00:00,Ensure compliance to Data Crawling global standards and adherence to global legal policies,2015-05-05 00:00:00,Raghuram Muthukrishnan,Raghuram Muthukrishnan,2015-04-23 18:35:28,,2015-05-21 05:21:18,2015-05-05 00:00:00,5,Put in place legal framework and contract with data aggregators(s),2015-05-21 05:21:18,
Operations,Ha G,2014-06-16 07:00:00,Raghuram Muthukrishnan,2015-04-23 18:31:45,,2015-06-30 00:00:00,2015-05-05 00:00:00,Security,Raghuram Muthukrishnan,2015-04-23 18:32:17,,2015-06-30 00:00:00,Ensure compliance to Data Crawling global standards and adherence to global legal policies,2015-05-05 00:00:00,Raghuram Muthukrishnan,Raghuram Muthukrishnan,2015-04-23 18:35:33,,,,3,"Continously assess, monitor and implement corrective action plans",2015-05-21 05:21:41,
Operations,Ha G,2014-06-16 07:00:00,Raghuram Muthukrishnan,2015-04-23 18:31:49,,2015-08-14 00:00:00,2015-05-21 00:00:00,Office,Raghuram Muthukrishnan,2015-04-23 18:32:25,,2015-08-14 00:00:00,"Set up and operationalize offices in US, UK and UAE",2015-05-21 00:00:00,,Raghuram Muthukrishnan,2015-04-23 18:35:52,,2015-06-30 00:00:00,2015-05-21 00:00:00,0,Regulatory filing to be put in place for UAE,2015-05-21 05:23:23,
Operations,Ha G,2014-06-16 07:00:00,Raghuram Muthukrishnan,2015-04-23 18:31:49,,2015-08-14 00:00:00,2015-05-21 00:00:00,Office,Raghuram Muthukrishnan,2015-04-23 18:32:25,,2015-08-14 00:00:00,"Set up and operationalize offices in US, UK and UAE",2015-05-21 00:00:00,,Raghuram Muthukrishnan,2015-04-23 18:35:59,,2015-06-30 00:00:00,2015-05-21 00:00:00,0,Intercompany agreements to be created,2015-05-21 05:23:39,
Operations,Ha G,2014-06-16 07:00:00,Raghuram Muthukrishnan,2015-04-23 18:31:49,,2015-08-14 00:00:00,2015-05-21 00:00:00,Office,Raghuram Muthukrishnan,2015-04-23 18:32:25,,2015-08-14 00:00:00,"Set up and operationalize offices in US, UK and UAE",2015-05-21 00:00:00,,Raghuram Muthukrishnan,2015-04-23 18:36:12,,2015-07-31 00:00:00,2015-05-21 00:00:00,0,Office space to be identified and procured post Series B,2015-05-21 05:24:00,
Operations,Ha G,2014-06-16 07:00:00,Raghuram Muthukrishnan,2015-04-23 18:31:49,,2015-08-14 00:00:00,2015-05-21 00:00:00,Office,Raghuram Muthukrishnan,2015-04-23 18:32:25,,2015-08-14 00:00:00,"Set up and operationalize offices in US, UK and UAE",2015-05-21 00:00:00,,Raghuram Muthukrishnan,2015-04-23 18:36:17,,2015-08-14 00:00:00,2015-05-21 00:00:00,0,Identify possible office space in India post Series B,2015-05-21 05:24:38,
